workerId,postId,experimentID,taskID,clicks,time,clickorder,clicktime,scenarioTime,why,honestly
"A39RGARQZH9C9J","il980zyb","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","ORC","1","138899","b3a","138899","59088,14845,64966","why:If you changed the specification to ""at most"" then it would make the assertion true.","honestly:#iread"
"A2NWIKWCQ65ZP4","il93hi2a","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","ORC","1","83425","b3a","83425","47716,15825,19883","why:You can change it so that more categories are included","honestly:#iread"
"ACRKDBKAS8GM1","il9e71mq","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","ORC","3","188383","b3b,b3c,b3a","179685,184430,188383","134982,6350,47051","why:It raises some doubt about how the books are placed","honestly:#iread"
"debug","il8yuro7","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","ORC","1","44930","b3a","44930","44930","why:","honestly:#ididnt"
"A16WTL2DOIQ5SV","il8zv98g","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","ORC","3","27494","b4a,b3b,b3a","24854,26477,27494","27494,0,0","why:Changing that part would would make the book part of the nonfiction Section.","honestly:#iread"
"A2H5YEOMOPC9G0","il91eimj","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","ORC","6","98934","bb,b4b,b3c,b3b,b1,b3a","60624,87401,93401,94252,96090,98934","40242,6521,52171","why:I'm not sure, honestly. ","honestly:#iread"
"A7KLTVEIASF4J","il8zq93o","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","ORC","4","76127","bb,b4b,b2,b3a","72162,73786,74878,76127","68646,464,7017","why:I am not sure","honestly:#ididnt"
"A1M682B2WUSYJP","il8zo5gx","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","ORC","2","38090","b3b,b3a","23685,38090","38089,0,0","why:""At least"" puts an artificial limitation on the assertation.","honestly:#iread"
" ATZ6YP0R6EBKT","il92wij0","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","ORC","1","240242","b3a","240242","101927,62818,75498","why:For the assertion to be true, the nonfiction section would have to be limited to history and biography, instead of allowing other genres to be a part of the nonfiction section","honestly:#iread"
"A160HFSRDNT91E","il964nnj","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","ORC","1","77934","b3a","77934","77934,0,0","why:Because it would not allow for there to be more genres besides history and biography. ","honestly:#iread"
"A2AWBDW9V1E9KT","il8zw6wa","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","ORC","2","321640","b2,b3a","303568,321640","321640,0,0","why:At least needs to be changed or removed, because at least suggests that these may be more genres in the nonfiction setting. It should be changed to at most or removed altogether. ","honestly:#iread"
"A1JL8N1PWIFDH2","il9b0o30","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","ORC","1","111037","b3a","111037","47165,2375,61495","why:If history and bio are the only genres, it would be true","honestly:#iread"
"A2C84QVRK3KG57","il912ywz","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","ORC","4","77394","bb,b4a,b2,b3a","29882,57546,60275,77394","77394,0,0","why:It says at least the histroy and biography genres are located in a certain section. It seems like all non ficiton would be located there.","honestly:#iread"
"A14MOF7D5EUMH1","il8zp82o","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","ORC","1","22538","b3a","22538","7368,209,14960","why:","honestly:#iread"
"A3TPW4JUUJDUFI","il90363f","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","ORC","2","29800","b4a,b3a","24070,29800","15948,10177,3675","why:","honestly:#iread"
"A3NMQ3019X6YE0","il908oo7","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","ORC","8","107964","b3b,b3c,b1,bb,b4a,b2,b4b,b3a","72180,80812,84163,88204,102395,104467,105852,107964","102988,2268,2707","why:It would make it true because it keeps those genres for sure, and possibly more.","honestly:#iread"
"A2TXWYY91LRGJG","il91lzmf","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","ORC","1","99313","b3a","99313","99313,0,0","why:If removed at least the assertion seems to be true","honestly:#iread"
"A2W547LBD3LRTR","il8zufqm","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","ORC","5","42294","b4a,b2,bb,b3b,b3a","27922,36700,38615,41496,42294","42294,0,0","why:","honestly:#iread"
"A1RV7FL4LT45GM","il8zwb94","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","ORC","7","10079","b4b,b3b,b3c,b4a,bb,b1,b3a","3950,4893,5493,6941,7541,9173,10079","10079,0,0","why:","honestly:#iread"
"A38HCU1O9OS0C5","il98mxw9","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","ORC","1","87998","b3a","87997","45205,4846,37947","why:Other types of books could be stored in this section so every book would not necessarily be history or biography.","honestly:#iread"
" A5N6QK76RTR7R","il91ucug","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","ORC","3","65208","bb,b2,b3a","38193,61395,65208","65209,0,0","why:The specification needs to be changed to only history and biography books are located in nonfiction.","honestly:#iread"
" A5N6QK76RTR7R","il91lzfq","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","ORC","2","33083","b4a,b3a","25420,33082","33081,0,0","why:","honestly:#iread"
"A1WYZXOTTP17YO","il904qyq","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","ORC","7","475750","bb,b1,b3b,b2,b4a,b4b,b3a","433597,438861,469150,472046,473198,474494,475750","410836,7824,57090","why:","honestly:#iread"
"A6ORRFI3XOACA","il93vg4t","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","ORC","7","103641","b3b,b4b,bb,b3c,b4a,b2,b3a","70806,83597,90493,94558,99451,102232,103641","103641,0,0","why:","honestly:#iread"
"A3132FK20GHM6L","il96cm70","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","ORC","2","74491","bb,b3a","52979,74491","74491,0,0","why:","honestly:#iread"
"A34QARS9MSTJ08","il9am18f","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","ORC","1","70760","b3a","70760","47177,920,22663","why:That implies there are more genres than just history and biography in that section, leaving the possibility for a book in that section to not be one of those two exclusively.","honestly:#iread"
"AF18OIZ0GWGP2","il92g3za","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","ORC","1","260671","b3a","260671","114984,57870,87817","why:Because the at least means the nonfiction Section can include other Genres and changing it could exclude them.","honestly:#iread"
"A1OQ3KL56KMQSU","il98u7qn","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","ORC","4","26159","b4b,b4a,b3b,b3a","22314,23308,25293,26159","26158,0,0","why:There may not be both","honestly:#iread"
"A2R8IV2PWFTY00","il94pjlk","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","ORC","3","56039","bb,b3b,b3a","27575,51535,56039","56039,0,0","why:history and biography are not nonfiction","honestly:#iread"
"debug","il8z9xe8","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","ORC","2","1833","b4b,b3a","1602,1833","1832,0,0","why:","honestly:#ididnt"
"A20NDRGSZZRQF","il94jjho","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","ORC","2","6035","b1,b3a","3705,6035","6035,0,0","why:","honestly:#iread"
"AA0AYMAGO1M87","il8zpq4s","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","ORC","6","73874","bb,b1,b2,b4a,b4b,b3a","26964,47942,57961,62290,71088,73874","73874,0,0","why:","honestly:#ididnt"
"debug","il8yt6mx","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","ORC","1","6223","b3a","6223","6222","why:","honestly:#ididnt"
"A21LYHAOO5P2CC","il90mj2w","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","ORC","3","72365","b4a,bb,b3a","67150,69500,72365","72365,0,0","why:Storing the book correctly is the correct thing to do","honestly:#iread"
"A21EZISIJ3JPSW","il90dtli","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","ORC","1","75483","b3a","75483","65082,5202,5198","why:This implies there are other sections stored in that section. ","honestly:#iread"
"A3TN3GQAO61BVB","il957esg","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","ORC","8","222867","b1,b4b,b4a,b3b,b3c,b2,bb,b3a","171890,193119,198366,209164,214528,219031,221478,222867","40670,146344,35853","why:This really makes little sense; at least is the answer? I'm not just clicking randomly, I'm really trying to figure these out.","honestly:#iread"
"A175ZTL2OZO9YU","il908oi8","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","ORC","7","75555","b2,b4b,b3c,b3b,b4a,b1,b3a","45010,52242,62798,68987,71938,74019,75555","75555,0,0","why:I do not know honestly.","honestly:#iread"
"workerId","postId","experimentID","taskID","_clicks_walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM_BOM","_time_walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM_BOM","_clickorder_walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM_BOM","_clicktime_walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM_BOM","_scenariotime_walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM_BOM","_why_walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM_BOM","_honestly_walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM_BOM"
"A33PDF03E6TRU0","il9dtdir","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BOM","4","47190","b4b,b4a,b2,bb","28631,29502,42611,47190","47189","why:Someone not a researcher can enter the room if authorized.","honestly:#iread"
"AYOLVUJBAIR0M","il96mm35","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BOM","3","234521","b4a,b4b,bb","202365,228879,234521","234521","why:I got it wrong twice before, but as I eliminated answers, what was left could not be used towards making the assertion correct. So it was a process of elimination.","honestly:#iread"
" A264067K4VJPMA","il90lo03","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BOM","6","55335","b4a,b3,b2,b1,b4b,bb","48168,49818,51559,52656,54189,55335","55335","why:not sure","honestly:#iread"
"AFHYKBNXB3FQ2","il8zruxg","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BOM","6","11972","b2,b1,b4a,b4b,b3,bb","4564,5747,6212,7275,7868,11972","11972","why:","honestly:#iread"
"A1HBIE5LRTQK1L","il96p3v0","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BOM","6","782719","b2,b1,b3,b4b,b4a,bb","748800,767016,771664,779071,781287,782719","782719","why:I don't know.  I blew this one totally.","honestly:#ididnt"
"A1ESCPVSM3GQ95","il8zq6b0","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BOM","3","26390","b2,b4a,bb","18155,25532,26390","26390","why:","honestly:#iread"
"A3G2JDGJCXCWVD","il8zq3zt","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BOM","1","115642","bb","115642","115642","why:","honestly:#iread"
"A2AMI7BVALOCJP","il90xl7q","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BOM","6","28989","b2,b3,b4a,b4b,b1,bb","17600,21321,25591,27050,28291,28989","28988","why:You did not have to change any of the specifications to make the assertion true.","honestly:#iread"
"A1FBBY2JJYRMRI","il8zr08f","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BOM","6","42668","b1,b4a,b4b,b3,b2,bb","29862,36768,39448,40739,41537,42668","42668","why:I did not understand why this was the correct answer for this question.","honestly:#iread"
"A2T893QOA0QILP","il90pwag","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BOM","3","135122","b4b,b2,bb","120795,130991,135122","135122","why:It does not need to be changed because it says that employees give out the keys and they give the keys to researchers.","honestly:#iread"
"A3EHI7J2E5DSJK","il92619b","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BOM","2","56618","b4a,bb","55418,56618","56618","why:all of it is something that can enter the lab","honestly:#iread"
"A98XHW6B1VSSQ","il90nt87","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BOM","3","71505","b1,b2,bb","60151,66716,71505","71504","why:","honestly:#iread"
"A1DS5O8MSI3ZH0","il9e200f","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BOM","6","96101","b1,b2,b3,b4a,b4b,bb","73302,77214,81358,82782,83534,96101","96101","why:","honestly:#ididnt"
"debug","il8z3cyt","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BOM","2","3508","b2,bb","2240,3508","3509","why:TESTINGDFSddewfdefcdrreag","honestly:#iread"
"A3MPHGI584PR1U","il92qmqv","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BOM","1","115838","bb","115838","115837","why:Nothing needs to be changed.","honestly:#iread"
"A33CFLCMJNHHNC","il90mukm","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BOM","1","66819","bb","66819","66818","why:A Person can be an Employee or a Researcher and since Persons can own a set of Keys, this would mean it's possible an Employee can own a key that can enter the secure lab.","honestly:#iread"
"A16N0O4K5DGOL6","il8zvign","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BOM","6","10023","b2,b4b,b1,b3,b4a,bb","6174,7334,8669,9262,9588,10023","10023","why:","honestly:#ididnt"
"A3TPW4JUUJDUFI","il8zwyjp","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BOM","6","22149","b4b,b4a,b3,b2,b1,bb","14895,15983,17432,19595,20561,22149","22149","why:","honestly:#iread"
"A3NH3VJF04DBJX","il9052q8","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BOM","5","46175","b1,b4b,b4a,b3,bb","28663,38676,40061,44191,46175","46175","why:This was confusing","honestly:#iread"
"A1TPGQAHLMY6UK","il9164ah","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BOM","4","38423","b4a,b3,b2,bb","20794,31572,36342,38423","38423","why:Each room has a specific key to open it without that key we cannot open the door","honestly:#iread"
"A39RGARQZH9C9J","il980zyb","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BOM","1","175988","bb","175988","175988","why:","honestly:#iread"
"A2NWIKWCQ65ZP4","il93hi2a","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BOM","3","98703","b4b,b4a,bb","61245,65768,98703","98703","why:It seems like you can alter #4 as well, it would be nice to see what changes would be made before clicking.","honestly:#iread"
"ACRKDBKAS8GM1","il9e71mq","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BOM","6","99025","b1,b2,b4a,b3,b4b,bb","85872,88520,92296,94344,96161,99025","99025","why:","honestly:#iread"
"A16WTL2DOIQ5SV","il8zv98g","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BOM","1","26473","bb","26473","26473","why:There is nothing wrong with any part.","honestly:#iread"
"A2H5YEOMOPC9G0","il91eimj","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BOM","3","113763","b4b,b2,bb","105431,109098,113763","113762","why:No changes.","honestly:#iread"
"A7KLTVEIASF4J","il8zq93o","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BOM","6","121231","b3,b2,b4b,b1,b4a,bb","116423,117158,118347,119562,120779,121231","121231","why:I did not understand","honestly:#ididnt"
"A1M682B2WUSYJP","il8zo5gx","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BOM","1","15309","bb","15309","15309","why:The assertation holds true for all the given specifications. ","honestly:#iread"
" ATZ6YP0R6EBKT","il92wij0","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BOM","3","263102","b1,b4b,bb","254166,261984,263102","263101","why:Key ownership is not limited to just researchers","honestly:#iread"
"A160HFSRDNT91E","il964nnj","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BOM","1","26208","bb","26208","26208","why:There is nothing governing the behavior of researchers and non-researchers here, just people","honestly:#iread"
"A2AWBDW9V1E9KT","il8zw6wa","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BOM","1","970805","bb","970805","970805","why:The assertion would be true if there was a mechanism to determine who is given a key, but there is not one. ","honestly:#iread"
"A1JL8N1PWIFDH2","il9b0o30","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BOM","2","144227","b2,bb","137861,144226","144227","why:None of the the specs are relevant","honestly:#iread"
"A2C84QVRK3KG57","il912ywz","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BOM","2","34715","b1,bb","29482,34715","34715","why:I didn't notice anything odd about the specification","honestly:#iread"
"A14MOF7D5EUMH1","il8zp82o","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BOM","6","56561","b4a,b4b,b3,b2,b1,bb","18558,21155,50503,51436,52210,56561","56559","why:","honestly:#iread"
"A3TPW4JUUJDUFI","il90363f","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BOM","6","18806","b1,b2,b3,b4a,b4b,bb","12272,13470,14029,14763,15256,18806","18806","why:","honestly:#iread"
"A3NMQ3019X6YE0","il908oo7","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BOM","4","54414","b4a,b1,b3,bb","44599,50725,52854,54414","54414","why:The key is only for one room, not a variety of rooms.","honestly:#iread"
"A2TXWYY91LRGJG","il91lzmf","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BOM","6","136432","b2,b4b,b4a,b3,b1,bb","110217,119249,123166,125486,127268,136432","136432","why:ns","honestly:#iread"
"A2W547LBD3LRTR","il8zufqm","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BOM","6","38901","b4a,b1,b3,b2,b4b,bb","13707,30917,36090,36681,38205,38901","38901","why:","honestly:#ididnt"
"A1RV7FL4LT45GM","il8zwb94","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BOM","2","4119","b2,bb","3150,4119","4118","why: it would cause a syntax error to add a default case with an assertion. .... (enabled or disabled) is set at the time it is initialized, and does not change.","honestly:#ididnt"
"A38HCU1O9OS0C5","il98mxw9","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BOM","6","78141","b3,b4a,b4b,b2,b1,bb","43104,49143,58859,61376,63323,78141","78141","why:Each person has a set of keys that opens all rooms.  Employees give out the keys to researchers.","honestly:#iread"
" A5N6QK76RTR7R","il91ucug","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BOM","6","54103","b1,b2,b4a,b4b,b3,bb","27533,40008,45596,48573,53167,54103","54103","why:No specifications refer to researchers.","honestly:#iread"
"A1WYZXOTTP17YO","il904qyq","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BOM","1","210690","bb","210690","210690","why:Assertion is true","honestly:#iread"
"A3132FK20GHM6L","il96cm70","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BOM","1","20437","bb","20437","20437","why:","honestly:#iread"
"A34QARS9MSTJ08","il9am18f","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BOM","4","126062","b4b,b4a,b1,bb","108299,110670,122475,126062","126062","why:None of the specification changes would make it true.","honestly:#iread"
"AF18OIZ0GWGP2","il92g3za","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BOM","1","64390","bb","64390","64390","why:Because each Person owns a Key (which includes employees), so a restriction assumption is needed.","honestly:#iread"
"A1OQ3KL56KMQSU","il98u7qn","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BOM","1","48253","bb","48253","48253","why:Ensure researcher gets lab key","honestly:#iread"
"A2R8IV2PWFTY00","il94pjlk","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BOM","1","25655","bb","25655","25655","why:It keeps the place secure.","honestly:#iread"
"debug","il8z9xe8","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BOM","1","1087","bb","1087","1088","why:","honestly:#ididnt"
"A20NDRGSZZRQF","il94jjho","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BOM","6","9677","b1,b3,b4a,b4b,b2,bb","3052,4404,5284,5996,7076,9677","9677","why:","honestly:#ididnt"
"AA0AYMAGO1M87","il8zpq4s","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BOM","1","44310","bb","44310","44310","why:","honestly:#ididnt"
"A21LYHAOO5P2CC","il90mj2w","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BOM","2","10060","b1,bb","8837,10060","10060","why:","honestly:#ididnt"
"A21EZISIJ3JPSW","il90dtli","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BOM","4","93621","b2,b4b,b4a,bb","83226,90355,91356,93621","93620","why:Because researchers can enter the room.","honestly:#iread"
"A3TN3GQAO61BVB","il957esg","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BOM","6","111572","b2,b3,b4a,b4b,b1,bb","94481,103468,105471,108810,110439,111572","111572","why:These questions really make no sense.","honestly:#iread"
"A175ZTL2OZO9YU","il908oi8","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","BOM","6","59199","b4b,b4a,b2,b1,b3,bb","34496,46407,48704,56624,58047,59199","59199","why:","honestly:#iread"
"workerId","postId","experimentID","taskID","_clicks_walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM_OOM","_time_walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM_OOM","_clickorder_walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM_OOM","_clicktime_walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM_OOM","_scenariotime_walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM_OOM","_why_walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM_OOM","_honestly_walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM_OOM"
"A33PDF03E6TRU0","il9dtdir","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","OOM","4","47679","b4b,b4a,b2,b3a","41267,42387,46305,47679","47679","why:Because those groups are the ones authorized to enter the secure lab.","honestly:#iread"
"AYOLVUJBAIR0M","il96mm35","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","OOM","1","73893","b3a","73893","73893","why:The 'At least' part indicates that other groups which are not the systems and logic groups also use the secure lab.","honestly:#iread"
" A264067K4VJPMA","il90lo03","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","OOM","5","39754","b4a,b4b,b3b,b3c,b3a","31397,32745,37230,38704,39754","39754","why:not sure","honestly:#iread"
"AFHYKBNXB3FQ2","il8zruxg","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","OOM","5","9147","b3b,bb,b4a,b2,b3a","3106,6386,7690,8626,9147","9147","why:","honestly:#iread"
"A1HBIE5LRTQK1L","il96p3v0","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","OOM","2","83586","b4b,b3a","70802,83586","83585","why:The term ""at least"" is not specific enough for the assertion.","honestly:#iread"
"A1ESCPVSM3GQ95","il8zq6b0","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","OOM","3","16233","b1,b2,b3a","9736,15686,16233","16233","why:","honestly:#iread"
"A3G2JDGJCXCWVD","il8zq3zt","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","OOM","2","77945","bb,b3a","58683,77945","77945","why:","honestly:#iread"
"A2AMI7BVALOCJP","il90xl7q","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","OOM","2","11311","bb,b3a","5089,11311","11311","why:Because then it would have less constrictions on the rest of the assumption.","honestly:#iread"
"A1FBBY2JJYRMRI","il8zr08f","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","OOM","1","78943","b3a","78943","78943","why:This would mean that there are other people that can enter the secure lab as well.","honestly:#iread"
"A2T893QOA0QILP","il90pwag","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","OOM","1","42113","b3a","42113","42113","why:By changing at least to ""only"" it would make it true that the people that can enter the lab would be a member of the systems and logic group.","honestly:#iread"
"A3EHI7J2E5DSJK","il92619b","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","OOM","5","50821","b4b,b3b,b3c,b4a,b3a","45310,48198,49070,50141,50821","50807","why:I don't know why that is the answer.","honestly:#ididnt"
"A98XHW6B1VSSQ","il90nt87","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","OOM","3","62280","bb,b2,b3a","24392,55600,62280","62280","why:It makes sense for the assertion.","honestly:#iread"
"A1DS5O8MSI3ZH0","il9e200f","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","OOM","1","41907","b3a","41907","41907","why:","honestly:#iread"
"debug","il8z3cyt","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","OOM","3","2954","b3b,b3c,b3a","1692,2556,2953","2954","why:tetsingWFEEFDFregre","honestly:#iread"
"A3MPHGI584PR1U","il92qmqv","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","OOM","2","57528","bb,b3a","46792,57528","57527","why:It would have to be change to ""only"" to assume there are no other groups.","honestly:#iread"
"A33CFLCMJNHHNC","il90mukm","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","OOM","1","58800","b3a","58800","58800","why:Based on this spec, it would insinuate that other Groups other than system and logic are located in the secure lab.  Therefore, another Group not listed here can enter the secure lab.","honestly:#iread"
"A16N0O4K5DGOL6","il8zvign","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","OOM","3","6391","b4a,bb,b3a","4139,5138,6391","6391","why:","honestly:#iread"
"A3TPW4JUUJDUFI","il8zwyjp","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","OOM","4","12017","b4b,b1,b2,b3a","9555,11017,11672,12017","12017","why:","honestly:#ididnt"
"A3NH3VJF04DBJX","il9052q8","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","OOM","1","14863","b3a","14863","14863","why:","honestly:#iread"
"A1TPGQAHLMY6UK","il9164ah","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","OOM","6","36002","b4a,bb,b4b,b1,b2,b3a","18042,18788,22270,30916,32540,36002","36002","why:Each room has a specific group only member of that group can enter in that room .","honestly:#iread"
"A39RGARQZH9C9J","il980zyb","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","OOM","1","54236","b3a","54236","54236","why:Must change the ""at least"" to ""at most"" to make assertion true","honestly:#iread"
"A2NWIKWCQ65ZP4","il93hi2a","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","OOM","1","24230","b3a","24230","24230","why:It would allow more groups","honestly:#iread"
"ACRKDBKAS8GM1","il9e71mq","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","OOM","4","66704","b1,b2,b3b,b3a","28863,60934,63807,66704","66704","why:raises doubt about the location","honestly:#iread"
"A16WTL2DOIQ5SV","il8zv98g","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","OOM","1","40464","b3a","40464","40464","why:I changed the ""at least"" because the if one can enter the secure lab they are a member of the systems or logic group.","honestly:#iread"
"A2H5YEOMOPC9G0","il91eimj","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","OOM","1","37262","b3a","37262","37262","why:Others outside of the groups can enter the room.","honestly:#iread"
"A7KLTVEIASF4J","il8zq93o","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","OOM","4","29839","b4a,b4b,b1,b3a","27003,27838,29134,29839","29839","why:I tried but I cannot get these right","honestly:#iread"
"A1M682B2WUSYJP","il8zo5gx","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","OOM","1","13844","b3a","13844","13844","why:Its unneeded. Its puts and artificial limiter on specification 3. Since the only two groups are the systems and logic group, its unneccesary. Any group in question would have to be part of those groups. ","honestly:#iread"
" ATZ6YP0R6EBKT","il92wij0","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","OOM","1","52798","b3a","52798","52798","why:The ""at least"" part allows for other Groups to be a part of the secure_lab rom","honestly:#iread"
"A160HFSRDNT91E","il964nnj","walkthrough_prime,teach_prime,BRC,ORC,BOM,OOM","OOM","1","19683","b3a","19683","19683","why:This would not allow for there to be other Groups in the Room besides systems and logic. ","honestly:#iread"
